 ,Mean
1970,90.407
1971,123.353
1972,121.328
1973,118.007
1974,104.809
1975,93.571
1976,122.456
1977,120.304
1978,118.032
1979,110.450
1980,80.757
1981,124.333
1982,122.672
1983,120.607
1984,103.473
1985,96.750
1986,125.020
1987,121.900
1988,117.963
1989,101.649
1990,91.509
1991,125.558
1992,122.394
1993,121.136
1994,108.845
1995,86.200
1996,122.738
1997,119.543
1998,118.119
1999,101.942
2000,96.780
2001,121.044
2002,119.593
2003,116.359
2004,104.519
2005,94.040
2006,121.253
2007,119.692
2008,117.044
2009,107.459
2010,92.411
2011,125.625
2012,122.983
2013,120.841
2014,110.950
2015,82.999
2016,124.546
2017,121.379
2018,116.866
2019,101.165
2020,96.351
2021,126.285
2022,122.876
2023,119.611
2024,112.762
2025,98.588
2026,124.162
2027,121.994
2028,118.510
2029,101.082
2030,91.275
2031,123.729
2032,121.676
2033,118.566
2034,105.775
2035,94.547
2036,122.785
2037,120.644
2038,118.558
2039,111.515
2040,80.925
2041,124.586
2042,122.997
2043,121.118
2044,104.437
2045,97.811
2046,125.344
2047,122.242
2048,118.544
2049,102.479
2050,92.304
2051,125.922
2052,122.750
2053,121.615
2054,109.729
2055,86.808
2056,123.032
2057,119.962
2058,118.689
2059,102.811
2060,97.940
2061,121.280
2062,119.888
2063,116.856
2064,105.463
2065,95.039
2066,121.504
2067,119.953
2068,117.574
2069,108.246
2070,93.188
2071,125.908
2072,123.332
2073,121.394
2074,112.024
2075,83.454
2076,124.883
2077,121.686
2078,117.375
2079,101.833
2080,97.387
2081,126.630
2082,123.224
2083,120.135
2084,113.595
2085,99.670
2086,124.514
2087,122.330
2088,119.120
2089,102.053
2090,92.116
2091,124.037
2092,121.968
2093,119.045
2094,106.637
2095,95.546
2096,123.024
2097,120.970
2098,119.074
2099,112.478
2100,81.083
2101,124.823
2102,123.341
2103,121.673
2104,105.329
2105,98.848
2106,125.674
2107,122.610
2108,119.140
2109,103.269
2110,93.075
2111,126.305
2112,123.179
2113,122.068
2114,110.586
2115,87.463
2116,123.370
2117,120.356
2118,119.215
2119,103.668
2120,99.156
2121,121.572
2122,120.163
2123,117.320
2124,106.362
2125,96.038
2126,121.742
2127,120.209
2128,118.097
2129,109.014
2130,93.994
2131,126.191
2132,123.705
2133,121.877
2134,113.024
2135,83.919
2136,125.214
2137,122.055
2138,117.824
2139,102.469
2140,98.416
2141,126.972
2142,123.630
2143,120.608
2144,114.383
2145,100.764
2146,124.858
2147,122.697
2148,119.678
2149,102.973
2150,92.912
2151,124.357
2152,122.278
2153,119.511
2154,107.465
2155,96.528
2156,123.315
2157,121.247
2158,119.545
2159,113.386
2160,81.242
2161,124.940
2162,123.575
2163,122.060
2164,106.132
2165,99.864
2166,125.916
2167,122.863
2168,119.576
2169,103.979
2170,93.841
2171,126.569
2172,123.485
2173,122.414
2174,111.381
2175,88.120
2176,123.616
2177,120.658
2178,119.669
2179,104.462
2180,100.349
2181,121.766
2182,120.348
2183,117.743
2184,107.219
2185,96.992
2186,121.904
2187,120.445
2188,118.523
2189,109.711
2190,94.793
2191,126.396
2192,123.973
2193,122.264
2194,113.945
2195,84.455
2196,125.480
2197,122.323
2198,118.219
2199,103.096
2200,99.450
2201,127.259
2202,123.930
2203,121.017
2204,115.177
2205,101.813
2206,125.134
2207,122.969
2208,120.178
2209,103.856
2210,93.767
2211,124.605
2212,122.514
2213,119.975
2214,108.272
2215,97.514
2216,123.527
2217,121.493
2218,120.009
2219,114.264
2220,81.518
2221,125.108
2222,123.884
2223,122.537
2224,106.990
2225,100.838
2226,126.190
2227,123.228
2228,120.123
2229,104.736
2230,94.635
2231,126.902
2232,123.883
2233,122.872
2234,112.166
2235,88.774
2236,123.914
2237,121.026
2238,120.082
2239,105.243
2240,101.504
2241,122.025
2242,120.622
2243,118.135
2244,108.023
2245,97.884
2246,122.126
2247,120.656
2248,118.960
2249,110.343
2250,95.558
2251,126.666
2252,124.311
2253,122.724
2254,114.839
2255,84.952
2256,125.796
2257,122.669
2258,118.684
2259,103.679
2260,100.438
2261,127.550
2262,124.287
2263,121.509
2264,115.863
2265,102.826
2266,125.451
2267,123.319
2268,120.706
2269,104.720
2270,94.530
2271,124.915
2272,122.821
2273,120.365
2274,108.996
2275,98.404
2276,123.776
2277,121.794
2278,120.415
2279,115.041
2280,81.691
2281,125.359
2282,124.192
2283,123.036
2284,107.843
2285,101.790
2286,126.525
2287,123.610
2288,120.641
2289,105.446
2290,95.422
2291,127.257
2292,124.296
2293,123.331
2294,112.937
2295,89.419
2296,124.239
2297,121.395
2298,120.516
2299,106.004
2300,102.651
2301,122.296
2302,120.872
2303,118.516
2304,108.777
2305,98.734
2306,122.369
2307,120.877
2308,119.386
2309,110.926
2310,96.286
2311,126.904
2312,124.652
2313,123.162
2314,115.658
2315,85.372
2316,126.074
2317,123.027
2318,119.110
2319,104.215
2320,101.347
2321,127.870
2322,124.637
2323,121.946
2324,116.521
2325,103.778
2326,125.734
2327,123.633
2328,121.149
2329,105.516
2330,95.215
2331,125.156
2332,123.062
2333,120.736
2334,109.639
2335,99.238
2336,124.011
2337,122.020
2338,120.766
2339,115.713
2340,81.772
2341,125.491
2342,124.439
2343,123.433
2344,108.567
2345,102.711
2346,126.787
2347,123.909
2348,121.086
2349,106.097
2350,96.178
2351,127.536
2352,124.622
2353,123.694
2354,113.632
2355,90.098
2356,124.491
2357,121.688
2358,120.891
2359,106.725
2360,103.752
2361,122.488
2362,121.061
2363,118.864
2364,109.527
2365,99.568
2366,122.542
2367,121.054
2368,119.718
2369,111.489
2370,97.003
2371,127.120
2372,124.905
2373,123.506
2374,116.414
2375,85.869
2376,126.341
2377,123.301
2378,119.473
2379,104.740
2380,102.298
2381,128.122
2382,124.943
2383,122.341
2384,117.144
2385,104.734
2386,125.988
2387,123.873
2388,121.539
2389,106.283
2390,95.936
2391,125.392
2392,123.285
2393,121.075
2394,110.308
2395,100.100
2396,124.182
2397,122.217
2398,121.125
2399,116.422
2400,81.925
2401,125.588
2402,124.651
2403,123.778
2404,109.256
2405,103.605
2406,127.006
2407,124.172
2408,121.488
2409,106.718
2410,96.926
2411,127.812
2412,124.898
2413,124.025
2414,114.316
2415,90.759
2416,124.681
2417,121.944
2418,121.215
2419,107.399
2420,104.811
2421,122.670
2422,121.229
2423,119.166
2424,110.184
2425,100.361
2426,122.673
2427,121.213
2428,120.019
2429,112.004
2430,97.703
2431,127.305
2432,125.153
2433,123.831
2434,117.111
2435,86.340
2436,126.579
2437,123.564
2438,119.825
2439,105.209
2440,103.192
2441,128.369
2442,125.201
2443,122.677
2444,117.728
2445,105.637
2446,126.191
2447,124.109
2448,121.910
2449,107.015
2450,96.614
2451,125.563
2452,123.483
2453,121.379
2454,110.887
2455,100.928
2456,124.348
2457,122.416
2458,121.413
2459,117.007
2460,82.115
2461,125.689
2462,124.802
2463,124.088
2464,109.875
2465,104.443
2466,127.210
2467,124.410
2468,121.849
2469,107.284
2470,97.671
2471,128.021
2472,125.134
2473,124.325
2474,114.910
2475,91.404
2476,124.853
2477,122.163
2478,121.525
2479,108.070
2480,105.789
2481,122.791
2482,121.347
2483,119.449
2484,110.820
2485,101.118
2486,122.766
2487,121.354
2488,120.287
2489,112.437
2490,98.379
2491,127.443
2492,125.340
2493,124.100
2494,117.743
2495,86.811
2496,126.758
2497,123.767
2498,120.123
2499,105.671
2500,104.042
2501,128.552
2502,125.414
2503,122.988
2504,118.268
2505,106.503
2506,126.345
2507,124.272
2508,122.208
2509,107.718
2510,97.243
2511,125.700
2512,123.624
2513,121.650
2514,111.455
2515,101.730
2516,124.443
2517,122.542
2518,121.693
2519,117.515
2520,82.247
2521,125.787
2522,125.006
2523,124.408
2524,110.505
2525,105.259
2526,127.445
2527,124.672
2528,122.246
2529,107.873
2530,98.424
2531,128.294
2532,125.413
2533,124.663
2534,115.523
2535,92.082
2536,125.053
2537,122.433
2538,121.806
2539,108.753
2540,106.830
2541,122.964
2542,121.557
2543,119.720
2544,111.476
2545,101.870
2546,122.929
2547,121.503
2548,120.572
2549,112.950
2550,99.076
2551,127.634
2552,125.580
2553,124.463
2554,118.378
2555,87.337
2556,126.999
2557,124.037
2558,120.511
2559,106.138
2560,104.908
2561,128.827
2562,125.676
2563,123.341
2564,118.785
2565,107.390
2566,126.545
2567,124.478
2568,122.579
2569,108.418
2570,97.939
2571,125.875
2572,123.827
2573,121.915
2574,112.025
2575,102.576
2576,124.597
2577,122.757
2578,121.963
2579,118.019
2580,82.435
2581,125.965
2582,125.261
2583,124.817
2584,111.200
2585,106.165
2586,127.738
2587,125.005
2588,122.687
2589,108.483
2590,99.264
2591,128.611
2592,125.761
2593,125.060
2594,116.167
2595,92.843
2596,125.325
2597,122.742
2598,122.185
2599,109.459
2600,107.864
2601,123.203
2602,121.800
2603,120.080
2604,112.149
2605,102.684
2606,123.138
2607,121.726
2608,120.936
2609,113.483
2610,99.796
2611,127.878
2612,125.870
2613,124.808
2614,119.064
2615,87.870
2616,127.280
2617,124.365
2618,120.915
2619,106.657
2620,105.876
2621,129.101
2622,126.006
2623,123.741
2624,119.369
2625,108.320
2626,126.795
2627,124.771
2628,122.977
2629,109.171
2630,98.630
2631,126.113
2632,124.086
2633,122.259
2634,112.666
2635,103.447
2636,124.805
2637,123.016
2638,122.325
2639,118.571
2640,82.641
2641,125.963
2642,125.349
2643,125.023
2644,111.718
2645,106.891
2646,127.867
2647,125.155
2648,122.964
2649,108.930
2650,99.965
2651,128.756
2652,125.928
2653,125.255
2654,116.648
2655,93.426
2656,125.397
2657,122.856
2658,122.338
2659,109.976
2660,108.701
2661,123.259
2662,121.837
2663,120.224
2664,112.602
2665,103.329
2666,123.160
2667,121.776
2668,121.053
2669,113.789
2670,100.370
2671,127.965
2672,126.019
2673,125.020
2674,119.532
2675,88.303
2676,127.427
2677,124.534
2678,121.159
2679,107.004
2680,106.598
2681,129.228
2682,126.152
2683,123.973
2684,119.776
2685,109.055
2686,126.882
2687,124.890
2688,123.175
2689,109.702
2690,99.175
2691,126.175
2692,124.165
2693,122.426
2694,113.087
2695,104.178
2696,124.866
2697,123.089
2698,122.461
2699,118.883
2700,82.782
2701,126.042
2702,125.537
2703,125.306
2704,112.278
2705,107.690
2706,128.069
2707,125.414
2708,123.301
2709,109.428
2710,100.726
2711,129.030
2712,126.193
2713,125.538
2714,117.206
2715,94.115
2716,125.582
2717,123.057
2718,122.609
2719,110.607
2720,109.629
2721,123.415
2722,121.995
2723,120.481
2724,113.142
2725,104.039
2726,123.281
2727,121.930
2728,121.301
2729,114.197
2730,101.041
2731,128.162
2732,126.255
2733,125.299
2734,120.082
2735,88.814
2736,127.662
2737,124.789
2738,121.484
2739,107.469
2740,107.449
2741,129.455
2742,126.404
2743,124.271
2744,120.269
2745,109.886
2746,127.071
2747,125.073
2748,123.449
2749,110.324
2750,99.819
2751,126.328
2752,124.316
2753,122.664
2754,113.592
2755,105.010
2756,124.984
2757,123.217
2758,122.708
2759,119.303
2760,82.942
2761,126.150
2762,125.741
2763,125.627
2764,112.832
2765,108.475
2766,128.339
2767,125.694
2768,123.662
2769,109.965
2770,101.510
2771,129.300
2772,126.500
2773,125.855
2774,117.773
2775,94.818
2776,125.800
2777,123.325
2778,122.878
2779,111.246
2780,110.524
2781,123.611
2782,122.199
2783,120.738
2784,113.690
2785,104.750
2786,123.438
2787,122.082
2788,121.540
2789,114.606
2790,101.710
2791,128.351
2792,126.496
2793,125.597
2794,120.630
2795,89.356
2796,127.902
2797,125.065
2798,121.829
2799,107.898
2800,108.263
2801,129.718
2802,126.691
2803,124.620
2804,120.749
2805,110.713
2806,127.258
2807,125.284
2808,123.735
2809,110.919
2810,100.454
2811,126.485
2812,124.518
2813,122.913
2814,114.088
2815,105.789
2816,125.140
2817,123.421
2818,122.965
2819,119.731
2820,83.138
2821,126.248
2822,125.907
2823,125.880
2824,113.382
2825,109.245
2826,128.568
2827,125.957
2828,124.006
2829,110.442
2830,102.260
2831,129.540
2832,126.748
2833,126.133
2834,118.287
2835,95.465
2836,125.971
2837,123.521
2838,123.141
2839,111.823
2840,111.334
2841,123.728
2842,122.324
2843,120.992
2844,114.163
2845,105.442
2846,123.550
2847,122.233
2848,121.744
2849,114.971
2850,102.355
2851,128.533
2852,126.709
2853,125.877
2854,121.130
2855,89.848
2856,128.126
2857,125.306
2858,122.142
2859,108.342
2860,109.029
2861,129.939
2862,126.927
2863,124.925
2864,121.233
2865,111.464
2866,127.423
2867,125.439
2868,123.968
2869,111.470
2870,101.036
2871,126.639
2872,124.661
2873,123.134
2874,114.545
2875,106.575
2876,125.241
2877,123.556
2878,123.193
2879,120.088
2880,83.317
2881,126.200
2882,125.941
2883,126.009
2884,113.804
2885,109.880
2886,128.633
2887,126.046
2888,124.205
2889,110.814
2890,102.931
2891,129.647
2892,126.861
2893,126.325
2894,118.668
2895,96.078
2896,125.995
2897,123.586
2898,123.238
2899,112.311
2900,112.086
2901,123.746
2902,122.400
2903,121.087
2904,114.575
2905,106.035
2906,123.572
2907,122.263
2908,121.843
2909,115.258
2910,102.915
2911,128.584
2912,126.805
2913,126.064
2914,121.514
2915,90.371
2916,128.227
2917,125.423
2918,122.400
2919,108.698
2920,109.744
2921,130.041
2922,127.054
2923,125.143
2924,121.561
2925,112.178
2926,127.481
2927,125.501
2928,124.153
2929,111.937
2930,101.621
2931,126.669
2932,124.704
2933,123.261
2934,114.959
2935,107.306
2936,125.262
2937,123.654
2938,123.327
2939,120.406
2940,83.528
2941,126.327
2942,126.146
2943,126.339
2944,114.324
2945,110.656
2946,128.937
2947,126.370
2948,124.591
2949,111.307
2950,103.680
2951,129.939
2952,127.204
2953,126.637
2954,119.211
2955,96.734
2956,126.230
2957,123.834
2958,123.515
2959,112.882
2960,112.885
2961,123.957
2962,122.590
2963,121.331
2964,115.017
2965,106.695
2966,123.716
2967,122.461
2968,122.069
2969,115.592
2970,103.529
2971,128.802
2972,127.085
2973,126.364
2974,121.990
2975,90.851
2976,128.480
2977,125.724
2978,122.732
2979,109.127
2980,110.468
2981,130.296
2982,127.346
2983,125.466
2984,122.034
2985,112.914
2986,127.674
2987,125.712
2988,124.408
2989,112.450
2990,102.183
2991,126.843
2992,124.879
2993,123.493
2994,115.368
2995,108.009
2996,125.409
2997,123.806
2998,123.526
2999,120.709
3000,83.648
3001,126.366
3002,126.300
3003,126.560
3004,114.783
3005,111.324
3006,129.127
3007,126.587
3008,124.887
3009,111.688
3010,104.394
3011,130.165
3012,127.437
3013,126.869
3014,119.662
3015,97.350
3016,126.372
3017,123.987
3018,123.677
3019,113.389
3020,113.589
3021,124.081
3022,122.681
3023,121.502
3024,115.433
3025,107.310
3026,123.805
3027,122.542
3028,122.234
3029,115.887
3030,104.092
3031,128.965
3032,127.286
3033,126.584
3034,122.421
3035,91.367
3036,128.695
3037,125.936
3038,122.985
3039,109.510
3040,111.151
3041,130.498
3042,127.563
3043,125.724
3044,122.408
3045,113.631
3046,127.813
3047,125.867
3048,124.586
3049,112.911
3050,102.752
3051,126.957
3052,124.994
3053,123.637
3054,115.771
3055,108.693
3056,125.499
3057,123.879
3058,123.696
3059,121.005
3060,83.826
3061,126.337
3062,126.367
3063,126.692
3064,115.164
3065,111.918
3066,129.237
3067,126.734
3068,125.094
3069,112.036
3070,105.029
3071,130.297
3072,127.596
3073,127.057
3074,120.027
3075,97.896
3076,126.420
3077,124.062
3078,123.780
3079,113.799
3080,114.219
3081,124.098
3082,122.736
3083,121.618
3084,115.724
3085,107.867
3086,123.814
3087,122.559
3088,122.288
3089,116.106
3090,104.572
3091,129.031
3092,127.393
3093,126.745
3094,122.747
3095,91.817
3096,128.813
3097,126.039
3098,123.189
3099,109.831
3100,111.759
3101,130.610
3102,127.680
3103,125.897
3104,122.711
3105,114.238
3106,127.869
3107,125.905
3108,124.690
3109,113.274
3110,103.245
3111,126.991
3112,125.022
3113,123.716
3114,116.048
3115,109.295
3116,125.481
3117,123.918
3118,123.767
3119,121.196
3120,83.927
3121,126.375
3122,126.504
3123,126.936
3124,115.622
3125,112.557
3126,129.440
3127,126.953
3128,125.390
3129,112.428
3130,105.697
3131,130.530
3132,127.860
3133,127.308
3134,120.447
3135,98.517
3136,126.570
3137,124.216
3138,123.951
3139,114.289
3140,114.883
3141,124.224
3142,122.862
3143,121.785
3144,116.109
3145,108.483
3146,123.905
3147,122.681
3148,122.449
3149,116.397
3150,105.139
3151,129.207
3152,127.597
3153,126.988
3154,123.109
3155,92.335
3156,129.017
3157,126.270
3158,123.474
3159,110.212
3160,112.416
3161,130.807
3162,127.913
3163,126.180
3164,123.070
3165,114.920
3166,128.016
3167,126.038
3168,124.881
3169,113.699
3170,103.818
3171,127.110
3172,125.146
3173,123.878
3174,116.421
3175,109.963
3176,125.589
3177,124.019
3178,123.924
3179,121.479
3180,84.117
3181,126.355
3182,126.574
3183,127.086
3184,116.004
3185,113.149
3186,129.594
3187,127.122
3188,125.624
3189,112.800
3190,106.303
3191,130.688
3192,128.033
3193,127.518
3194,120.829
3195,99.096
3196,126.655
3197,124.316
3198,124.096
3199,114.696
3200,115.459
3201,124.274
3202,122.944
3203,121.890
3204,116.411
3205,109.000
3206,123.955
3207,122.749
3208,122.541
3209,116.588
3210,105.597
3211,129.295
3212,127.739
3213,127.185
3214,123.431
3215,92.810
3216,129.151
3217,126.429
3218,123.714
3219,110.538
3220,113.035
3221,130.953
3222,128.078
3223,126.400
3224,123.418
3225,115.541
3226,128.092
3227,126.127
3228,125.027
3229,114.067
3230,104.303
3231,127.170
3232,125.207
3233,123.996
3234,116.738
3235,110.542
3236,125.634
3237,124.100
3238,124.010
3239,121.695
3240,84.239
3241,126.353
3242,126.669
3243,127.267
3244,116.400
3245,113.749
3246,129.747
3247,127.303
3248,125.878
3249,113.142
3250,106.955
3251,130.883
3252,128.242
3253,127.729
3254,121.213
3255,99.686
3256,126.753
3257,124.439
3258,124.228
3259,115.139
3260,116.068
3261,124.356
3262,123.031
3263,122.033
3264,116.744
3265,109.571
3266,124.009
3267,122.820
3268,122.675
3269,116.817
3270,106.089
3271,129.420
3272,127.894
3273,127.369
3274,123.775
3275,93.293
3276,129.310
3277,126.605
3278,123.933
3279,110.885
3280,113.637
3281,131.115
3282,128.248
3283,126.616
3284,123.732
3285,116.177
3286,128.194
3287,126.224
3288,125.142
3289,114.448
3290,104.823
3291,127.240
3292,125.276
3293,124.108
3294,117.072
3295,111.135
3296,125.680
3297,124.156
3298,124.132
3299,121.902
3300,84.375
3301,126.296
3302,126.697
3303,127.388
3304,116.705
3305,114.259
3306,129.863
3307,127.427
3308,126.042
3309,113.434
3310,107.470
3311,131.008
3312,128.377
3313,127.892
3314,121.520
3315,100.183
3316,126.790
3317,124.482
3318,124.289
3319,115.439
3320,116.561
3321,124.374
3322,123.058
3323,122.098
3324,116.966
3325,110.037
3326,123.985
3327,122.841
3328,122.700
3329,116.972
3330,106.476
3331,129.471
3332,127.993
3333,127.525
3334,124.009
3335,93.729
3336,129.415
3337,126.710
3338,124.111
3339,111.157
3340,114.158
3341,131.216
3342,128.364
3343,126.773
3344,123.986
3345,116.707
3346,128.236
3347,126.264
3348,125.246
3349,114.708
3350,105.302
3351,127.258
3352,125.291
3353,124.160
3354,117.298
3355,111.637
3356,125.663
3357,124.181
3358,124.155
3359,122.035
3360,84.453
3361,126.294
3362,126.812
3363,127.560
3364,117.050
3365,114.816
3366,130.038
3367,127.632
3368,126.295
3369,113.771
3370,108.063
3371,131.231
3372,128.591
3373,128.102
3374,121.901
3375,100.775
3376,126.916
3377,124.592
3378,124.450
3379,115.840
3380,117.108
3381,124.461
3382,123.144
3383,122.232
3384,117.259
3385,110.575
3386,124.042
3387,122.923
3388,122.824
3389,117.168
3390,106.965
3391,129.633
3392,128.140
3393,127.711
3394,124.320
3395,94.237
3396,129.598
3397,126.865
3398,124.327
3399,111.498
3400,114.731
3401,131.408
3402,128.548
3403,126.968
3404,124.302
3405,117.330
3406,128.371
3407,126.364
3408,125.378
3409,115.051
3410,105.819
3411,127.369
3412,125.370
3413,124.279
3414,117.609
3415,112.177
3416,125.713
3417,124.240
3418,124.259
3419,122.227
3420,84.597
3421,126.303
3422,126.907
3423,127.746
3424,117.437
3425,115.395
3426,130.221
3427,127.813
3428,126.556
3429,114.121
3430,108.660
3431,131.432
3432,128.820
3433,128.352
3434,122.261
3435,101.373
3436,127.033
3437,124.751
3438,124.584
3439,116.232
3440,117.654
3441,124.572
3442,123.264
3443,122.397
3444,117.570
3445,111.132
3446,124.138
3447,123.019
3448,122.955
3449,117.391
3450,107.455
3451,129.766
3452,128.333
3453,127.928
3454,124.643
3455,94.776
3456,129.770
3457,127.073
3458,124.582
3459,111.879
3460,115.304
3461,131.608
3462,128.755
3463,127.223
3464,124.623
3465,117.948
3466,128.477
3467,126.497
3468,125.542
3469,115.400
3470,106.347
3471,127.462
3472,125.481
3473,124.404
3474,117.928
3475,112.736
3476,125.813
3477,124.349
3478,124.409
3479,122.453
3480,84.808
3481,126.224
3482,126.941
3483,127.849
3484,117.721
3485,115.917
3486,130.338
3487,127.941
3488,126.706
3489,114.390
3490,109.160
3491,131.593
3492,128.970
3493,128.504
3494,122.591
3495,101.910
3496,127.118
3497,124.803
3498,124.684
3499,116.534
3500,118.119
3501,124.598
3502,123.304
3503,122.480
3504,117.797
3505,111.603
3506,124.154
3507,123.076
3508,123.002
3509,117.534
3510,107.858
3511,129.852
3512,128.401
3513,128.056
3514,124.884
3515,95.225
3516,129.879
3517,127.158
3518,124.722
3519,112.150
3520,115.804
3521,131.746
3522,128.883
3523,127.380
3524,124.899
3525,118.471
3526,128.537
3527,126.527
3528,125.614
3529,115.668
3530,106.811
3531,127.492
3532,125.497
3533,124.500
3534,118.137
3535,113.211
3536,125.785
3537,124.353
3538,124.463
3539,122.582
3540,84.930
3541,126.251
3542,127.034
3543,128.003
3544,118.058
3545,116.464
3546,130.493
3547,128.111
3548,126.978
3549,114.754
3550,109.762
3551,131.803
3552,129.177
3553,128.741
3554,122.947
3555,102.556
3556,127.201
3557,124.953
3558,124.847
3559,116.937
3560,118.683
3561,124.696
3562,123.451
3563,122.652
3564,118.111
3565,112.161
3566,124.258
3567,123.215
3568,123.175
3569,117.810
3570,108.350
3571,130.027
3572,128.597
3573,128.277
3574,125.202
3575,95.834
3576,130.071
3577,127.355
3578,124.984
3579,112.561
3580,116.409
3581,131.928
3582,129.064
3583,127.628
3584,125.220
3585,119.080
3586,128.682
3587,126.676
3588,125.779
3589,116.039
3590,107.406
3591,127.600
3592,125.637
3593,124.640
3594,118.484
3595,113.819
3596,125.907
3597,124.499
3598,124.628
3599,122.853
3600,85.185
3601,126.152
3602,127.040
3603,128.091
3604,118.325
3605,116.908
3606,130.588
3607,128.230
3608,127.130
3609,115.011
3610,110.212
3611,131.924
3612,129.304
3613,128.908
3614,123.202
3615,103.029
3616,127.250
3617,125.007
3618,124.880
3619,117.169
3620,119.016
3621,124.705
3622,123.477
3623,122.664
3624,118.250
3625,112.484
3626,124.245
3627,123.188
3628,123.163
3629,117.856
3630,108.653
3631,130.051
3632,128.654
3633,128.394
3634,125.380
3635,96.204
3636,130.149
3637,127.434
3638,125.124
3639,112.755
3640,116.839
3641,132.035
3642,129.138
3643,127.761
3644,125.405
3645,119.534
3646,128.704
3647,126.678
3648,125.835
3649,116.197
3650,107.762
3651,127.590
3652,125.632
3653,124.664
3654,118.615
3655,114.146
3656,125.863
3657,124.478
3658,124.608
3659,122.888
3660,85.146
3661,126.181
3662,127.161
3663,128.287
3664,118.682
3665,117.479
3666,130.791
3667,128.452
3668,127.400
3669,115.381
3670,110.812
3671,132.182
3672,129.549
3673,129.169
3674,123.602
3675,103.661
3676,127.428
3677,125.196
3678,125.070
3679,117.548
3680,119.495
3681,124.856
3682,123.630
3683,122.847
3684,118.565
3685,113.037
3686,124.368
3687,123.337
3688,123.333
3689,118.097
3690,109.133
3691,130.243
3692,128.849
3693,128.619
3694,125.711
3695,96.766
3696,130.349
3697,127.639
3698,125.374
3699,113.138
3700,117.392
3701,132.246
3702,129.363
3703,128.006
3704,125.726
3705,120.143
3706,128.857
3707,126.848
3708,126.025
3709,116.560
3710,108.332
3711,127.724
3712,125.767
3713,124.827
3714,118.927
3715,114.673
3716,125.975
3717,124.591
3718,124.755
3719,123.115
3720,85.383
3721,126.101
3722,127.164
3723,128.393
3724,118.932
3725,117.896
3726,130.904
3727,128.585
3728,127.556
3729,115.632
3730,111.273
3731,132.329
3732,129.710
3733,129.328
3734,123.850
3735,104.174
3736,127.509
3737,125.261
3738,125.126
3739,117.802
3740,119.868
3741,124.897
3742,123.673
3743,122.915
3744,118.768
3745,113.439
3746,124.377
3747,123.343
3748,123.366
3749,118.216
3750,109.487
3751,130.304
3752,128.939
3753,128.744
3754,125.908
3755,97.221
3756,130.448
3757,127.759
3758,125.527
3759,113.390
3760,117.871
3761,132.378
3762,129.507
3763,128.155
3764,125.937
3765,120.611
3766,128.913
3767,126.896
3768,126.097
3769,116.773
3770,108.775
3771,127.770
3772,125.799
3773,124.867
3774,119.105
3775,115.067
3776,125.976
3777,124.626
3778,124.785
